State,Year,Educational attainment,Total_Thousands,Value in Thousands,Percentage,Latitude,Longitude,Latitude2,Longitude2
Kuala Lumpur,2008,Primary,701,70,0.1,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2008,Secondary,701,402,0.573,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2008,Tertiary,701,222.4,0.317,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2009,No formal education,698.3,5.6,0.008,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2009,Primary,698.3,68,0.097,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2009,Secondary,698.3,383.5,0.549,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2009,Tertiary,698.3,241.2,0.345,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2010,No formal education,812.9,7.2,0.009,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2010,Primary,812.9,71.1,0.087,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2010,Secondary,812.9,441.3,0.543,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2010,Tertiary,812.9,293.3,0.361,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2011,No formal education,837.6,7.1,0.008,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2011,Primary,837.6,89,0.106,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2011,Secondary,837.6,451.8,0.539,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2011,Tertiary,837.6,289.7,0.346,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2012,No formal education,842.9,7.9,0.009,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2012,Primary,842.9,82,0.097,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2012,Secondary,842.9,456.9,0.542,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2012,Tertiary,842.9,296.1,0.351,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2013,No formal education,907.3,9.1,0.01,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2013,Primary,907.3,76.6,0.084,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2013,Secondary,907.3,506.8,0.559,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2013,Tertiary,907.3,314.7,0.347,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2014,No formal education,877,8.3,0.009,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2014,Primary,877,68.8,0.078,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2014,Secondary,877,452,0.515,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2014,Tertiary,877,347.9,0.397,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2015,No formal education,882.6,3.5,0.004,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2015,Primary,882.6,60.5,0.069,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2015,Secondary,882.6,459,0.52,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2015,Tertiary,882.6,359.6,0.407,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2016,No formal education,855.4,2.6,0.003,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2016,Primary,855.4,51.2,0.06,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2016,Secondary,855.4,436.4,0.51,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2016,Tertiary,855.4,365.2,0.427,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2017,No formal education,871.4,5.6,0.006,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2017,Primary,871.4,51.6,0.059,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2017,Secondary,871.4,472.4,0.542,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2017,Tertiary,871.4,341.8,0.392,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2018,No formal education,844.9,5.4,0.006,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2018,Primary,844.9,41.6,0.049,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2018,Secondary,844.9,415.3,0.492,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2018,Tertiary,844.9,382.6,0.453,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2019,No formal education,863.4,6.1,0.007,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2019,Primary,863.4,45.2,0.052,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2019,Secondary,863.4,458.2,0.531,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2019,Tertiary,863.4,353.9,0.41,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2020,No formal education,910.6,9.8,0.011,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2020,Primary,910.6,50.1,0.055,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2020,Secondary,910.6,432.9,0.475,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2020,Tertiary,910.6,417.8,0.459,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2021,No formal education,893.3,19.5,0.022,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2021,Primary,893.3,24.6,0.028,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2021,Secondary,893.3,370.5,0.415,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2021,Tertiary,893.3,478.8,0.536,3.1526589,101.7022205,3.0526589,100.5022205
Labuan,2000,No formal education,26.7,1.2,0.045,5.283,115.247,5.53,114
Labuan,2000,Primary,26.7,7.5,0.281,5.283,115.247,5.53,114
Labuan,2000,Secondary,26.7,15.1,0.566,5.283,115.247,5.53,114
Labuan,2000,Tertiary,26.7,2.8,0.105,5.283,115.247,5.53,114
Labuan,2001,No formal education,28.7,1.4,0.049,5.283,115.247,5.53,114
Labuan,2001,Primary,28.7,5.9,0.206,5.283,115.247,5.53,114
Labuan,2001,Secondary,28.7,17.9,0.624,5.283,115.247,5.53,114
Labuan,2001,Tertiary,28.7,3.5,0.122,5.283,115.247,5.53,114
Labuan,2002,No formal education,34,2.1,0.062,5.283,115.247,5.53,114
Labuan,2002,Primary,34,8,0.235,5.283,115.247,5.53,114
Labuan,2002,Secondary,34,19.3,0.568,5.283,115.247,5.53,114
Labuan,2002,Tertiary,34,4.7,0.138,5.283,115.247,5.53,114
Labuan,2003,No formal education,33.3,1,0.03,5.283,115.247,5.53,114
Labuan,2003,Primary,33.3,7.3,0.219,5.283,115.247,5.53,114
Labuan,2003,Secondary,33.3,20,0.601,5.283,115.247,5.53,114
Labuan,2003,Tertiary,33.3,5,0.15,5.283,115.247,5.53,114
Labuan,2004,No formal education,34,2.8,0.082,5.283,115.247,5.53,114
Labuan,2004,Primary,34,8.1,0.238,5.283,115.247,5.53,114
Labuan,2004,Secondary,34,17.1,0.503,5.283,115.247,5.53,114
Labuan,2004,Tertiary,34,5.9,0.174,5.283,115.247,5.53,114
Labuan,2005,No formal education,32.2,2.6,0.081,5.283,115.247,5.53,114
Labuan,2005,Primary,32.2,7.7,0.239,5.283,115.247,5.53,114
Labuan,2005,Secondary,32.2,17.7,0.55,5.283,115.247,5.53,114
Labuan,2005,Tertiary,32.2,4.2,0.13,5.283,115.247,5.53,114
Labuan,2006,No formal education,33.7,1.8,0.053,5.283,115.247,5.53,114
Labuan,2006,Primary,33.7,8.8,0.261,5.283,115.247,5.53,114
Labuan,2006,Secondary,33.7,18.5,0.549,5.283,115.247,5.53,114
Labuan,2006,Tertiary,33.7,4.5,0.134,5.283,115.247,5.53,114
Labuan,2007,No formal education,34.1,2.9,0.085,5.283,115.247,5.53,114
Labuan,2007,Primary,34.1,7.6,0.223,5.283,115.247,5.53,114
Labuan,2007,Secondary,34.1,18.2,0.534,5.283,115.247,5.53,114
Labuan,2007,Tertiary,34.1,5.5,0.161,5.283,115.247,5.53,114
Labuan,2008,No formal education,34.5,4,0.116,5.283,115.247,5.53,114
Labuan,2008,Primary,34.5,6.4,0.186,5.283,115.247,5.53,114
Labuan,2008,Secondary,34.5,18.3,0.53,5.283,115.247,5.53,114
Labuan,2008,Tertiary,34.5,5.7,0.165,5.283,115.247,5.53,114
Labuan,2009,No formal education,37.6,2.9,0.077,5.283,115.247,5.53,114
Labuan,2009,Primary,37.6,6.2,0.165,5.283,115.247,5.53,114
Labuan,2009,Secondary,37.6,20.4,0.543,5.283,115.247,5.53,114
Labuan,2009,Tertiary,37.6,8.1,0.215,5.283,115.247,5.53,114
Labuan,2010,No formal education,40,1,0.025,5.283,115.247,5.53,114
Labuan,2010,Primary,40,5.5,0.138,5.283,115.247,5.53,114
Labuan,2010,Secondary,40,23.1,0.578,5.283,115.247,5.53,114
Labuan,2010,Tertiary,40,10.5,0.263,5.283,115.247,5.53,114
Labuan,2011,No formal education,40.3,1.6,0.04,5.283,115.247,5.53,114
Labuan,2011,Primary,40.3,5.7,0.141,5.283,115.247,5.53,114
Labuan,2011,Secondary,40.3,21.7,0.538,5.283,115.247,5.53,114
Labuan,2011,Tertiary,40.3,11.3,0.28,5.283,115.247,5.53,114
Labuan,2012,No formal education,41.3,1.6,0.039,5.283,115.247,5.53,114
Labuan,2012,Primary,41.3,5.7,0.138,5.283,115.247,5.53,114
Labuan,2012,Secondary,41.3,21.8,0.528,5.283,115.247,5.53,114
Labuan,2012,Tertiary,41.3,12.3,0.298,5.283,115.247,5.53,114
Labuan,2013,No formal education,41.8,1.3,0.031,5.283,115.247,5.53,114
Labuan,2013,Primary,41.8,5.4,0.129,5.283,115.247,5.53,114
Labuan,2013,Secondary,41.8,22.4,0.536,5.283,115.247,5.53,114
Labuan,2013,Tertiary,41.8,12.6,0.301,5.283,115.247,5.53,114
Labuan,2014,No formal education,43,1.5,0.035,5.283,115.247,5.53,114
Labuan,2014,Primary,43,6,0.14,5.283,115.247,5.53,114
Labuan,2014,Secondary,43,25,0.581,5.283,115.247,5.53,114
Labuan,2014,Tertiary,43,10.5,0.244,5.283,115.247,5.53,114
Labuan,2015,No formal education,41.5,1.6,0.039,5.283,115.247,5.53,114
Labuan,2015,Primary,41.5,4.3,0.104,5.283,115.247,5.53,114
Labuan,2015,Secondary,41.5,24.7,0.595,5.283,115.247,5.53,114
Labuan,2015,Tertiary,41.5,11,0.265,5.283,115.247,5.53,114
Labuan,2016,No formal education,43.6,1.3,0.03,5.283,115.247,5.53,114
Labuan,2016,Primary,43.6,4.7,0.108,5.283,115.247,5.53,114
Labuan,2016,Secondary,43.6,24.5,0.562,5.283,115.247,5.53,114
Labuan,2016,Tertiary,43.6,13.1,0.3,5.283,115.247,5.53,114
Labuan,2017,No formal education,42,1.3,0.031,5.283,115.247,5.53,114
Labuan,2017,Primary,42,4.2,0.1,5.283,115.247,5.53,114
Labuan,2017,Secondary,42,25.2,0.6,5.283,115.247,5.53,114
Labuan,2017,Tertiary,42,11.3,0.269,5.283,115.247,5.53,114
Labuan,2018,No formal education,44.6,1.1,0.025,5.283,115.247,5.53,114
Labuan,2018,Primary,44.6,4.2,0.094,5.283,115.247,5.53,114
Labuan,2018,Secondary,44.6,25.7,0.576,5.283,115.247,5.53,114
Labuan,2018,Tertiary,44.6,13.6,0.305,5.283,115.247,5.53,114
Labuan,2019,No formal education,43.3,2.3,0.053,5.283,115.247,5.53,114
Labuan,2019,Primary,43.3,3.5,0.081,5.283,115.247,5.53,114
Labuan,2019,Secondary,43.3,23.5,0.543,5.283,115.247,5.53,114
Labuan,2019,Tertiary,43.3,13.9,0.321,5.283,115.247,5.53,114
Labuan,2020,No formal education,46.1,1.8,0.039,5.283,115.247,5.53,114
Labuan,2020,Primary,46.1,4,0.087,5.283,115.247,5.53,114
Labuan,2020,Secondary,46.1,26,0.564,5.283,115.247,5.53,114
Labuan,2020,Tertiary,46.1,14.4,0.312,5.283,115.247,5.53,114
Labuan,2021,No formal education,48,2.6,0.054,5.283,115.247,5.53,114
Labuan,2021,Primary,48,3.3,0.069,5.283,115.247,5.53,114
Labuan,2021,Secondary,48,24.6,0.513,5.283,115.247,5.53,114
Labuan,2021,Tertiary,48,17.5,0.365,5.283,115.247,5.53,114
Putrajaya,2011,No formal education,41.9,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2011,Primary,41.9,1.7,0.041,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2011,Secondary,41.9,13.4,0.32,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2011,Tertiary,41.9,26.7,0.637,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2012,No formal education,40.9,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2012,Primary,40.9,1.4,0.034,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2012,Secondary,40.9,13.3,0.325,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2012,Tertiary,40.9,26.2,0.641,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2013,No formal education,41.2,0.1,0.002,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2013,Primary,41.2,1.5,0.036,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2013,Secondary,41.2,12.9,0.313,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2013,Tertiary,41.2,26.6,0.646,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2014,No formal education,40.8,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2014,Primary,40.8,0.7,0.017,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2014,Secondary,40.8,14.7,0.36,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2014,Tertiary,40.8,25.4,0.623,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2015,No formal education,38.9,0.1,0.003,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2015,Primary,38.9,0.5,0.013,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2015,Secondary,38.9,12,0.308,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2015,Tertiary,38.9,26.3,0.676,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2016,No formal education,38.9,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2016,Primary,38.9,0.7,0.018,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2016,Secondary,38.9,11.9,0.306,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2016,Tertiary,38.9,26.4,0.679,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2017,No formal education,38.6,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2017,Primary,38.6,0.9,0.023,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2017,Secondary,38.6,12.1,0.313,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2017,Tertiary,38.6,25.6,0.663,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2018,No formal education,38.9,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2018,Primary,38.9,0.4,0.01,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2018,Secondary,38.9,13.1,0.337,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2018,Tertiary,38.9,25.3,0.65,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2019,No formal education,38.6,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2019,Primary,38.6,0.8,0.021,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2019,Secondary,38.6,12.8,0.332,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2019,Tertiary,38.6,25,0.648,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2020,No formal education,36.7,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2020,Primary,36.7,0.2,0.005,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2020,Secondary,36.7,13.1,0.357,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2020,Tertiary,36.7,23.4,0.638,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2021,No formal education,37.8,0,0,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2021,Primary,37.8,0.8,0.021,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2021,Secondary,37.8,14.6,0.386,2.9384381,101.69223,2.6384381,100.69223
Putrajaya,2021,Tertiary,37.8,22.4,0.593,2.9384381,101.69223,2.6384381,100.69223
